Title,Data ID,PDF Page Number,count,CSV Download URL,PDF Download URL,Download folder name
Table 5.2.1 Project Activity – Environmental Effects Interaction Matrix for Water Resources,408937,267,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_267_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_267_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_267_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.2.2 Environmental Effects Assessment Matrix for Water Resources,408937,270,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_270_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_270_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.2.2 Environmental Effects Assessment Matrix for Water Resources,408937,271,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_271_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_271_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.2.2 Environmental Effects Assessment Matrix for Water Resources,408937,272,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_272_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_272_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_272_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.2.3 Environmental Effects Assessment Matrix for Water Resources,408937,284,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_284_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_284_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_284_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.2.4 Environmental Effects Assessment Matrix for Water Resources,408937,286,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_286_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_286_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.2.4 Environmental Effects Assessment Matrix for Water Resources,408937,287,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_287_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_287_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.2.4 Environmental Effects Assessment Matrix for Water Resources,408937,288,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_288_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_288_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_288_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.2.5 Residual Environmental Effects Summary Matrix for Water Resources,408937,292,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_292_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_292_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_292_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.20-11: Major Employers in the Socio-economic Regional Study Area,2541470,337,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_337_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_337_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-11: Major Employers in the Socio-economic Regional Study Area,2541470,338,4,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_338_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_338_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_338_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_338_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-11: Major Employers in the Socio-economic Regional Study Area,2541470,339,4,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_339_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_339_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_339_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_339_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-13: Major Employers in the Socio-economic Local Study Area,2541470,342,5,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_342_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_342_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_342_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_342_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_342_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-13: Major Employers in the Socio-economic Local Study Area,2541470,343,5,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_343_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_343_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_343_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_343_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_343_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-13: Major Employers in the Socio-economic Local Study Area,2541470,344,5,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_344_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_344_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_344_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_344_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_344_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-13: Major Employers in the Socio-economic Local Study Area,2541470,345,6,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_345_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_345_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_345_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_345_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_345_5.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_345_6.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-13: Major Employers in the Socio-economic Local Study Area,2541470,346,6,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_346_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_346_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_346_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_346_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_346_5.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_346_6.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-13: Major Employers in the Socio-economic Local Study Area,2541470,347,4,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_347_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_347_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_347_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_347_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.20-1: Average Annual Daily Traffic (AADT) for Key Locations in the Socio-Economic Study Area,2813816,49,3,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_49_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_49_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_49_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813816,twrbrch
Table 5.21-1: Labour Force Activity in 2006 and 2011 in the Socio-Economic Study Area Community Population Age 15 and Over,2813816,56,3,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_56_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_56_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_56_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813816,twrbrch
Table 5.21-2: Labour Force Activity of the Aboriginal Population in 2006 and 2011 in the Socio-Economic Study Area,2813816,57,3,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_57_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_57_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_57_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813816,twrbrch
Table 5.21-4: Highest Level of Educational Attainment Achieved in 2006 and 2011 in the Socio-economic Study Area,2813816,60,3,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_60_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_60_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_60_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813816,twrbrch
Table 5.21-5: Highest Level of Educational Attainment of the Aboriginal Population Achieved in 2006 and 2011 in the Socio-economic Study Area,2813816,61,3,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_61_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_61_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_61_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813816,twrbrch
"Table 5.21-8: Major Proposed, Approved, and Recently Completed Projects in the Socio-Economic Study Area",2813816,63,5,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_63_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_63_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_63_3.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_63_4.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_63_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813816,twrbrch
"Table 5.21-8: Major Proposed, Approved, and Recently Completed Projects in the Socio-Economic Study Area",2813816,64,4,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_64_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_64_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_64_3.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813816_64_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813816,twrbrch
"Table 5.3-5: Areas of Natural and Scientific Interest in the Terrestrial Local Study Area, Regional Study Area, and Project Footprint",2541470,157,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_157_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_157_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
"Table 5.3-5: Areas of Natural and Scientific Interest in the Terrestrial Local Study Area, Regional Study Area, and Project Footprint",2541470,158,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_158_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_158_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
"Table 5.3-5: Areas of Natural and Scientific Interest in the Terrestrial Local Study Area, Regional Study Area, and Project Footprint",2541470,159,5,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_159_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_159_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_159_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_159_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_159_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
"Table 5.3-5: Areas of Natural and Scientific Interest in the Terrestrial Local Study Area, Regional Study Area, and Project Footprint",2541470,160,3,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_160_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_160_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_160_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
"Table 5.3-5: Areas of Natural and Scientific Interest in the Terrestrial Local Study Area, Regional Study Area, and Project Footprint",2541470,161,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_161_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_161_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
"Table 5.3-5: Areas of Natural and Scientific Interest in the Terrestrial Local Study Area, Regional Study Area, and Project Footprint",2541470,162,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_162_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_162_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 5.3.1 Project Activity – Environmental Effects Interaction Matrix for Fish and Fish Habitat,408937,298,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_298_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_298_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_298_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.3.2 Environmental Effects Assessment Matrix for Fish and Fish Habitat,408937,306,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_306_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_306_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.3.2 Environmental Effects Assessment Matrix for Fish and Fish Habitat,408937,307,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_307_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_307_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.3.2 Environmental Effects Assessment Matrix for Fish and Fish Habitat,408937,308,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_308_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_308_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.3.2 Environmental Effects Assessment Matrix for Fish and Fish Habitat,408937,309,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_309_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_309_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.3.2 Environmental Effects Assessment Matrix for Fish and Fish Habitat,408937,310,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_310_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_310_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_310_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
